SURVEY: SNLS
SNID: 05D3hs
IAUC: UNKNOWN
RA: 215.3065020
DEC: 52.9038090
MWEBV: 0.008 # MW E(B-V)
REDSHIFT_HELIO: 0.66400 +- 0.00100
REDSHIFT_CMB: 0.66438 +- 0.00100
VPEC: -76.332
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53491.533
FILTERS: griz

#==============================
NOBS: 101
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53446.530 SNLS-g VOID 0.9016 0.8250
OBS: 53462.490 SNLS-g VOID 1.8578 1.7623
OBS: 53463.570 SNLS-g VOID 4.3867 3.2039
OBS: 53466.610 SNLS-g VOID 2.7732 0.8394
OBS: 53469.520 SNLS-g VOID 6.7660 0.8061
OBS: 53473.590 SNLS-g VOID 18.7853 1.1000
OBS: 53495.440 SNLS-g VOID 15.7752 0.8868
OBS: 53500.320 SNLS-g VOID 12.7814 0.6873
OBS: 53502.390 SNLS-g VOID 7.6533 0.8785
OBS: 53505.390 SNLS-g VOID 6.3191 1.3068
OBS: 53518.450 SNLS-g VOID 1.0037 2.4694
OBS: 53523.420 SNLS-g VOID -2.5299 1.8617
OBS: 53524.300 SNLS-g VOID 0.1764 0.7312
OBS: 53527.350 SNLS-g VOID 1.5514 0.6660
OBS: 53531.360 SNLS-g VOID 0.5305 0.8176
OBS: 53551.330 SNLS-g VOID 0.3898 0.5856
OBS: 53553.410 SNLS-g VOID -0.8883 0.9218
OBS: 53563.330 SNLS-g VOID -1.5307 2.5781
OBS: 53578.340 SNLS-g VOID 1.0627 1.6244
OBS: 53583.300 SNLS-g VOID 2.1232 0.9284
OBS: 53586.290 SNLS-g VOID 0.4008 0.9520
OBS: 53743.630 SNLS-g VOID 2.1019 0.8269
OBS: 53766.620 SNLS-g VOID 0.5456 0.8197
OBS: 53769.610 SNLS-g VOID -0.8209 0.8296
OBS: 53772.630 SNLS-g VOID -1.1426 0.9440
OBS: 53799.480 SNLS-g VOID -0.6294 1.0852
OBS: 53446.470 SNLS-i VOID -2.0800 2.0544
