SURVEY: SNLS
SNID: 05D4bm
IAUC: UNKNOWN
RA: 334.2692130
DEC: -17.6776230
MWEBV: 0.023 # MW E(B-V)
REDSHIFT_HELIO: 0.37200 +- 0.00100
REDSHIFT_CMB: 0.37091 +- 0.00100
VPEC: 121.897
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53567.893
FILTERS: griz

#==============================
NOBS: 109
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53536.540 SNLS-g VOID -0.6801 1.1143
OBS: 53551.600 SNLS-g VOID 23.4945 1.3827
OBS: 53554.590 SNLS-g VOID 50.3799 0.8295
OBS: 53582.550 SNLS-g VOID 46.9513 1.1835
OBS: 53583.400 SNLS-g VOID 42.1821 0.9517
OBS: 53586.530 SNLS-g VOID 33.5692 0.9880
OBS: 53587.390 SNLS-g VOID 30.6902 0.8220
OBS: 53592.430 SNLS-g VOID 22.6149 0.8200
OBS: 53594.460 SNLS-g VOID 19.3489 0.9975
OBS: 53609.420 SNLS-g VOID 7.1621 1.0004
OBS: 53613.430 SNLS-g VOID 6.3691 1.1055
OBS: 53617.420 SNLS-g VOID 4.2785 0.7644
OBS: 53622.340 SNLS-g VOID 4.9927 0.9367
OBS: 53624.390 SNLS-g VOID 2.3047 1.0490
OBS: 53639.310 SNLS-g VOID 4.0547 1.0655
OBS: 53642.290 SNLS-g VOID 3.3698 0.9063
OBS: 53648.310 SNLS-g VOID 3.3874 0.7296
OBS: 53651.300 SNLS-g VOID 3.3024 0.8807
OBS: 53654.290 SNLS-g VOID 5.7034 1.8675
OBS: 53666.340 SNLS-g VOID 1.6212 1.0877
OBS: 53670.230 SNLS-g VOID 3.4409 0.8230
OBS: 53674.290 SNLS-g VOID 3.6875 0.8293
OBS: 53678.270 SNLS-g VOID 1.7283 0.9389
OBS: 53700.200 SNLS-g VOID 1.2079 0.6862
OBS: 53705.240 SNLS-g VOID -0.3811 0.9287
OBS: 53530.550 SNLS-i VOID 0.2671 1.3412
OBS: 53535.530 SNLS-i VOID -0.6034 1.8019
OBS: 53550.540 SNLS-i VOID 34.3348 1.9092
OBS: 53554.550 SNLS-i VOID 72.6839 1.6381
OBS: 53558.520 SNLS-i VOID 117.8200 1.4620
OBS: 53564.510 SNLS-i VOID 156.8880 3.6472
OBS: 53565.480 SNLS-i VOID 164.1236 1.8001
OBS: 53577.570 SNLS-i VOID 146.4563 1.7775
OBS: 53582.460 SNLS-i VOID 120.6015 2.4193
OBS: 53586.440 SNLS-i VOID 105.1461 1.2787
OBS: 53591.440 SNLS-i VOID 89.2040 2.8458
OBS: 53594.400 SNLS-i VOID 82.3965 2.1667
OBS: 53609.360 SNLS-i VOID 48.1863 1.5522
OBS: 53613.350 SNLS-i VOID 39.7829 1.7710
OBS: 53615.380 SNLS-i VOID 37.3039 2.8227
OBS: 53617.380 SNLS-i VOID 35.4597 1.5020
OBS: 53622.340 SNLS-i VOID 30.6654 1.9635
OBS: 53624.320 SNLS-i VOID 30.6745 1.8060
OBS: 53639.290 SNLS-i VOID 20.6557 2.0033
OBS: 53642.250 SNLS-i VOID 23.0780 2.0315
OBS: 53647.340 SNLS-i VOID 16.4799 1.2269
OBS: 53651.260 SNLS-i VOID 15.1901 1.9549
OBS: 53654.240 SNLS-i VOID 15.6448 2.3022
OBS: 53666.270 SNLS-i VOID 11.7992 2.2638
OBS: 53667.330 SNLS-i VOID 11.7475 3.0508
OBS: 53670.210 SNLS-i VOID 15.6162 1.8991
OBS: 53674.230 SNLS-i VOID 13.2087 1.6353
OBS: 53678.200 SNLS-i VOID 5.8183 2.6422
OBS: 53681.210 SNLS-i VOID 9.7763 1.3226
OBS: 53699.220 SNLS-i VOID 8.4105 1.2302
OBS: 53705.220 SNLS-i VOID 6.2285 1.8622
OBS: 53709.200 SNLS-i VOID 7.3559 3.1109
OBS: 53529.590 SNLS-r VOID 3.7822 2.0454
OBS: 53530.590 SNLS-r VOID -2.4452 1.2546
OBS: 53551.580 SNLS-r VOID 49.5106 1.4415
OBS: 53554.570 SNLS-r VOID 87.4346 1.5677
OBS: 53558.560 SNLS-r VOID 132.3673 1.7056
OBS: 53564.570 SNLS-r VOID 176.4128 3.0031
OBS: 53565.570 SNLS-r VOID 179.5545 1.7281
OBS: 53577.600 SNLS-r VOID 143.3461 2.7826
OBS: 53578.480 SNLS-r VOID 135.7694 3.0027
OBS: 53579.510 SNLS-r VOID 132.9897 4.3692
OBS: 53582.490 SNLS-r VOID 112.1113 1.8938
OBS: 53586.500 SNLS-r VOID 90.8700 1.2720
OBS: 53591.470 SNLS-r VOID 66.4712 2.6912
OBS: 53592.400 SNLS-r VOID 58.3947 1.4747
OBS: 53594.440 SNLS-r VOID 50.0563 1.5378
OBS: 53609.400 SNLS-r VOID 19.9589 1.3270
OBS: 53613.400 SNLS-r VOID 18.9516 1.4817
OBS: 53617.400 SNLS-r VOID 13.2832 1.1185
OBS: 53622.390 SNLS-r VOID 16.9133 1.7588
