SURVEY: SNLS
SNID: 04D3hn
IAUC: UNKNOWN
RA: 215.5287310
DEC: 52.2285870
MWEBV: 0.010 # MW E(B-V)
REDSHIFT_HELIO: 0.55200 +- 0.00100
REDSHIFT_CMB: 0.55239 +- 0.00100
VPEC: -64.571
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53137.172
FILTERS: griz

#==============================
NOBS: 77
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53109.580 SNLS-g VOID -0.7099 1.6895
OBS: 53117.480 SNLS-g VOID 1.6572 0.9754
OBS: 53121.510 SNLS-g VOID 6.0323 0.8573
OBS: 53138.460 SNLS-g VOID 17.6327 1.0128
OBS: 53146.490 SNLS-g VOID 7.7877 0.9630
OBS: 53149.330 SNLS-g VOID 6.3036 0.7922
OBS: 53165.410 SNLS-g VOID 1.5107 0.8471
OBS: 53175.380 SNLS-g VOID 1.0214 0.9345
OBS: 53178.370 SNLS-g VOID 1.5426 0.9745
OBS: 53195.340 SNLS-g VOID -1.0912 0.9290
OBS: 53198.300 SNLS-g VOID 13.4214 8.0056
OBS: 53200.260 SNLS-g VOID 1.9389 0.9070
OBS: 53390.650 SNLS-g VOID 1.1841 0.9747
OBS: 53411.620 SNLS-g VOID 0.1754 0.8563
OBS: 53094.540 SNLS-i VOID -1.3411 1.3681
OBS: 53109.490 SNLS-i VOID 1.3928 2.0541
OBS: 53112.530 SNLS-i VOID 0.0409 2.1887
OBS: 53116.500 SNLS-i VOID 5.7555 1.8618
OBS: 53117.440 SNLS-i VOID 9.6595 2.5146
OBS: 53121.490 SNLS-i VOID 26.5631 1.7123
OBS: 53123.420 SNLS-i VOID 30.3426 1.6160
OBS: 53134.290 SNLS-i VOID 61.5254 1.4893
OBS: 53138.410 SNLS-i VOID 65.6502 2.1566
OBS: 53146.430 SNLS-i VOID 57.7799 2.1603
OBS: 53149.260 SNLS-i VOID 52.8430 3.2626
OBS: 53151.380 SNLS-i VOID 51.5664 2.7370
OBS: 53165.340 SNLS-i VOID 25.2309 1.5477
OBS: 53169.350 SNLS-i VOID 17.1254 1.7063
OBS: 53175.330 SNLS-i VOID 21.3878 1.6695
OBS: 53178.310 SNLS-i VOID 11.3387 1.8528
OBS: 53182.290 SNLS-i VOID 11.7576 1.6144
OBS: 53193.340 SNLS-i VOID 8.2097 1.4338
OBS: 53197.290 SNLS-i VOID 5.7021 1.4920
OBS: 53198.260 SNLS-i VOID 30.9895 16.5632
OBS: 53202.290 SNLS-i VOID 8.6211 1.4827
OBS: 53226.270 SNLS-i VOID 3.3561 1.8331
OBS: 53227.260 SNLS-i VOID 3.0197 1.4707
OBS: 53386.610 SNLS-i VOID -2.0636 1.1569
OBS: 53390.600 SNLS-i VOID -1.1991 2.1982
OBS: 53409.630 SNLS-i VOID 1.2932 1.2235
OBS: 53415.550 SNLS-i VOID 1.1472 1.7714
OBS: 53419.600 SNLS-i VOID 0.9192 1.4933
OBS: 53440.530 SNLS-i VOID 2.9428 2.0483
OBS: 53094.590 SNLS-r VOID -0.9481 1.7549
OBS: 53109.540 SNLS-r VOID -0.6395 1.6461
OBS: 53117.460 SNLS-r VOID 8.0513 1.2029
OBS: 53121.410 SNLS-r VOID 24.1263 1.0952
OBS: 53123.450 SNLS-r VOID 30.4801 1.5776
OBS: 53134.340 SNLS-r VOID 58.8528 1.1202
OBS: 53138.430 SNLS-r VOID 60.3943 1.2080
OBS: 53146.460 SNLS-r VOID 44.4096 1.2575
OBS: 53149.310 SNLS-r VOID 33.1622 1.1668
OBS: 53151.450 SNLS-r VOID 32.9468 1.7820
OBS: 53165.390 SNLS-r VOID 8.6680 0.9152
OBS: 53169.380 SNLS-r VOID 6.4512 1.3253
OBS: 53175.360 SNLS-r VOID 3.6835 1.1217
OBS: 53178.350 SNLS-r VOID 3.9807 0.9869
OBS: 53182.320 SNLS-r VOID 4.8329 1.5226
OBS: 53193.380 SNLS-r VOID 5.2139 1.8204
OBS: 53197.340 SNLS-r VOID 3.1439 1.0930
OBS: 53198.300 SNLS-r VOID 3.2559 1.3289
OBS: 53204.350 SNLS-r VOID 3.5880 1.0349
OBS: 53228.250 SNLS-r VOID 1.2306 1.4448
OBS: 53386.650 SNLS-r VOID 0.4141 1.1738
OBS: 53390.630 SNLS-r VOID -1.3100 1.5625
OBS: 53411.600 SNLS-r VOID 0.5351 0.9933
OBS: 53415.580 SNLS-r VOID 2.4008 1.5820
OBS: 53419.640 SNLS-r VOID -0.1811 2.1118
OBS: 53094.610 SNLS-z VOID -4.0803 7.1870
OBS: 53123.490 SNLS-z VOID 31.0687 4.2902
OBS: 53134.380 SNLS-z VOID 61.2633 4.5517
OBS: 53151.330 SNLS-z VOID 61.7851 4.1102
OBS: 53169.430 SNLS-z VOID 44.1508 5.5626
OBS: 53177.380 SNLS-z VOID 26.6403 3.8074
OBS: 53182.360 SNLS-z VOID 18.8599 3.4035
OBS: 53204.300 SNLS-z VOID 22.9565 3.1426
OBS: 53415.620 SNLS-z VOID 5.3448 4.9818
END_PHOTOMETRY:

# =============================================
